game,achievement,description,achieved,unlocktime
No More Room in Hell,Adolescent Resident,Get 250 kills with the Monkey Wrench,False,null
No More Room in Hell,Better Red Than Dead,Get 250 kills with the Sledgehammer,False,null
No More Room in Hell,Boys of Summer,Get 250 kills with the Baseball Bat,False,null
No More Room in Hell,Fire in the Hole!,Get 250 kills with the M67 Frag Grenade,False,null
No More Room in Hell,Come Get Some,15 Seconds. 30 Zombies. One Chainsaw.,False,null
No More Room in Hell,Some Room Left in Hell,100% Complete! Unlock all original achievements shipped with Steam release! Thanks for playing!,False,null
No More Room in Hell,Pacifist,Complete any level without killing a zombie and taking damage,False,null
No More Room in Hell,We Got This!,"Complete the following maps with AT LEAST 6 players without losing a single safe zone or incurring any casualties: Favela, Northway, Flooded, Isolated, NotLD, Ransack ",False,null
No More Room in Hell,New York Minute,"Unlock ""Party's Over,"" ""Rush Hour,"" and ""Light's Out"" ",False,null
No More Room in Hell,Light's Out,Complete Broadway in 5.5 minutes or less,False,null
No More Room in Hell,Rush Hour,Complete Chinatown in 10 minutes or less,False,null
No More Room in Hell,Party's Over,Complete Cabin in 5.5 minutes or less,False,null
No More Room in Hell,Robin in the Hood,Kill a zombie from 125+ feet with the bow,False,null
No More Room in Hell,Pincushion,Stick 10 arrows in 10 different zombies while they still walk,False,null
No More Room in Hell,Hypochondriac,"In one life, take four bottles of pills to stave off a really bad case of death",False,null
No More Room in Hell,Kevorkian,Help a fellow survivor who is infected find peace,False,null
No More Room in Hell,Problem of Induction,You can never be too sure that your new gun is loaded with a full magazine,True,2022-04-22 14:55:33
No More Room in Hell,Band of Brothers,We stick together. Follow the community hub for No More Room in Hell,False,null
No More Room in Hell,Bare Knuckle,You like a good challenge? Engage 1000 zombies in fisticuffs and win,False,null
No More Room in Hell,But They Used to be People!,"Complete Broadway, Chinatown, and Cabin without killing any Zombies",False,null
No More Room in Hell,Jungle Cleaver,Get 250 kills with the Machete,False,null
No More Room in Hell,Just Watch Me Explode,Get 250 kills with TNT,False,null
No More Room in Hell,A Drink to go with the Food,Get 250 kills with the Molotov Cocktail,False,null
No More Room in Hell,Safe Action,Get 500 kills with the Glock 17,False,null
No More Room in Hell,Varmint Plinker,Get 500 kills with the Ruger 10/22,False,null
No More Room in Hell,For Whom the Bell Tolls,Successfully survive Silence,False,null
No More Room in Hell,It's Always Sunny in Liverpool,Successfully complete Toxteth,False,null
No More Room in Hell,Private Beach,Successfully complete Lakeside,False,null
No More Room in Hell,Sniper School,Get 500 kills with the Remington JAE-700,False,null
No More Room in Hell,Give 'Er,Get 250 kills with the FUBAR,False,null
No More Room in Hell,Tri-Fold,Get 250 kills with the Entrenching Tool,False,null
No More Room in Hell,Saturday the 14th,Successfully survive Camp Blood,False,null
No More Room in Hell,Havana on the Hudson,Successfully complete Junction,False,null
No More Room in Hell,Troll Toll,Complete Junction in 17 minutes or less,False,null
No More Room in Hell,Dingle Berry,Successfully complete Cleopas,False,null
No More Room in Hell,County of Kings,Successfully complete Brooklyn,False,null
No More Room in Hell,Right Arm of the Free World,Get 500 kills with the FN FAL,False,null
No More Room in Hell,Take it Back,Use 20 FEMA bags when zones are below 50%,False,null
No More Room in Hell,HAZMAT Team,Kill 500 zombies with 6 or more players,False,null
No More Room in Hell,Hands Off My Man,Save another player who has been grabbed by a Zombie,True,2022-04-22 14:56:43
No More Room in Hell,Heroics,Earn a Respawn Token while infected,False,null
No More Room in Hell,Katniss,Find and kill a watermelon with the Bow from 20 meters away,False,null
No More Room in Hell,Social Responsibility,The needs of the many outweigh the needs of the one,False,null
No More Room in Hell,Toofer Pt. 1,Get 2 kills per 1 bullet from a whole mag of the Sako 85 without reloading,False,null
No More Room in Hell,Toofer Pt. 2,Get 2 kills per 1 bullet from a whole mag of the JAE-700 without reloading,False,null
No More Room in Hell,Go Out with a BANG!,Kill yourself and 8 zombies with one explosive,False,null
No More Room in Hell,All or None,Complete any objective map with 8 players alive,False,null
No More Room in Hell,No Man Left Behind,Complete any survival map with 8 players alive,False,null
No More Room in Hell,Way of the Zephyrs,Successfully complete Zephyr,False,null
No More Room in Hell,Ride the Rails,Successfully survive Midwest,False,null
No More Room in Hell,Say Hello to Your Aunt Alicia!,Successfully complete FEMA,False,null
No More Room in Hell,Honorary Warringtonian,Successfully survive Arpley,False,null
No More Room in Hell,Army of the Dead,Kill 100 National Guard zombies,False,null
No More Room in Hell,Encore!,Successfully complete Broadway2,False,null
No More Room in Hell,Seven-mile Shantang,Successfully complete Suzhou,False,null
No More Room in Hell,PTSD,Complete 3 objective games on Nightmare difficulty,False,null
No More Room in Hell,Desensitization,Withstand 3 survival games on Nightmare difficulty,False,null
No More Room in Hell,Maximum RPM,Get 250 kills with the Abrasive Saw,False,null
No More Room in Hell,Bloody Valentine,Get 250 kills with the Pickaxe,False,null
No More Room in Hell,No Sleep Till,Complete Brooklyn in 10 minutes or less,False,null
No More Room in Hell,Tea Time,Complete Cleopas in 15.5 minutes or less,False,null
No More Room in Hell,Too Cleaver For Your Own Good,Get 250 kills with the Cleaver,False,null
No More Room in Hell,Pass GO and Collect $200,Successfully complete Boardwalk,False,null
No More Room in Hell,Early Bird Special,Successfully survive Camilla,False,null
No More Room in Hell,Containment Loss,Successfully complete Quarantine,False,null
No More Room in Hell,There be No Shelter here!,Successfully complete Shelter,False,null
No More Room in Hell,Commuter Hell,Successfully complete Underground,False,null
No More Room in Hell,Exposure Therapy,Successfully complete Anxiety,False,null
No More Room in Hell,Beyond the Sea,Complete Boardwalk in 14 minutes or less,False,null
No More Room in Hell,A New Day,Successfully survive Drugstore,False,null
No More Room in Hell,Rockstar!,Successfully complete Rockpit,False,null
No More Room in Hell,Melon Felon,Rescue the melon and celebrate!,False,null
No More Room in Hell,A Hell of a Good Time,Successfully complete Asylum,False,null
No More Room in Hell,Dirty Business,Successfully survive Laundry,False,null
No More Room in Hell,Search and Rescue,Successfully complete Shoreline,False,null
PAYDAY 2,Coming in Hot,"On day 1 of the Watchdogs job, don't let the cops shoot and destroy the escape vehicle. ",False,null
PAYDAY 2,Fish A.I.,"On day 2 of the Watchdogs job, throw a loot bag into the sea, hoping fish move away as it gets near. ",False,null
PAYDAY 2,F in Chemistry,"On day 1 of the Rats job or the Cook Off job, blow up the lab. ",False,null
PAYDAY 2,Caribbean Pirate,"On day 2 of the Rats job, bring additional meth bags to the trade but steal your payment instead. ",False,null
PAYDAY 2,Short Fuse,"On day 3 of the Rats job, get away with 7 bags without defusing any bombs. ",False,null
PAYDAY 2,Painting Yourself Into a Corner,"On day 1 of the Framing Frame job, steal all sold paintings without being seen. ",False,null
PAYDAY 2,Big Deal,"On day 2 of the Framing Frame job, trade 9 paintings. ",False,null
PAYDAY 2,I Wasn't Even There!,"On day 3 of the Framing Frame job, send the gold by zip-line without ever tripping the alarm. ",False,null
PAYDAY 2,I Knew What I Did Was Wrong,"On day 1 of the Big Oil job, enter the basement, open the ATM machines and take the loot. ",False,null
PAYDAY 2,Doctor Fantastic,"On day 2 of the Big Oil job, complete the heist with the first engine being correct. ",False,null
PAYDAY 2,Diamonds Are Forever,"In the Jewelry store job, steal and secure 4 bags without the escape car leaving the first time. ",False,null
PAYDAY 2,Let's Do Th...,"In the Ukrainian Job, complete the heist within 35 seconds. ",False,null
PAYDAY 2,"Yeah, He's a Gold Digger","In the Four Stores job, find a gold bar in a safe. ",False,null
PAYDAY 2,I'm Going All-in!,"In the Nightclub job, put a bag filled with money on the poker table. ",False,null
PAYDAY 2,Shoot the Glass!,"In the Mallcrasher job, destroy all windows in the mall. ",False,null
PAYDAY 2,Lord of War,"On day 1 of the Firestarter job, steal all the weapons from the hangar. ",False,null
PAYDAY 2,Guessing Game,"On day 2 of the Firestarter job, complete the heist in stealth without hacking the computer. ",False,null
PAYDAY 2,The First Line,"On day 3 of the Firestarter job, find the rare hockey poster of the OVERKILL hockey team. ",False,null
PAYDAY 2,King of the Hill,"In the Park escape, ensure that no law enforcement enters the park before the escape van arrives. ",False,null
PAYDAY 2,You Shall Not Pass!,"In the Overpass escape, don't let the cops set foot on the bridge before you can escape. ",False,null
PAYDAY 2,"Cappuccino to Go, Please","In the Cafe escape, secure all loot and escape within 30 seconds of the escape van arriving. ",False,null
PAYDAY 2,Bullet Dodger,"In the Street escape, complete the escape without letting any enemy snipers die. ",False,null
PAYDAY 2,"They See Me Baggin', They Hatin'","On the Garage escape, get away with 8 bags. ",False,null
PAYDAY 2,Tip the Scales,Add money to the scales ,False,null
PAYDAY 2,How Do You Like Me Now?,Equip an armor for the first time. ,False,null
PAYDAY 2,Man of Iron,Equip the Improved Combined Tactical Vest. ,False,null
PAYDAY 2,Would You Like Your Receipt?,Buy a weapon for the first time. ,False,null
PAYDAY 2,Armed to the Teeth,Modify a weapon for the first time. ,False,null
PAYDAY 2,Fully Loaded,Own 9 weapons. ,False,null
PAYDAY 2,Weapon Collector,Own 18 weapons. ,False,null
PAYDAY 2,Masked Villain,Modify a mask for the first time. ,False,null
PAYDAY 2,No One Cared Who I Was...,Until I put on the mask. ,False,null
PAYDAY 2,"I Got It, I Got It!",Catch a bag mid-air. ,False,null
PAYDAY 2,No Turning Back,Complete your first job. ,False,null
PAYDAY 2,I'm a Healer-Tank-Damage-Dealer,Spend 10 skill points in each skill tree. ,False,null
PAYDAY 2,Spend Money to Make Money,Spend $1.000.000 in total cash. ,False,null
PAYDAY 2,Going Places,Gain $1.000.000 in total spendable cash. ,False,null
PAYDAY 2,You Gotta Start Somewhere,Reach reputation level 5. ,False,null
PAYDAY 2,Guilty of Crime,Reach reputation level 10. ,False,null
PAYDAY 2,Smooth Criminal,Reach reputation level 25. ,False,null
PAYDAY 2,Armed and Dangerous,Reach reputation level 50. ,False,null
PAYDAY 2,Career Criminal,Reach reputation level 75. ,False,null
PAYDAY 2,Most Wanted,Reach reputation level 100. ,False,null
PAYDAY 2,Like an Angry Bear!,"Equip the ""Mark"" mask. Celebrating 2 years of heists. ",False,null
PAYDAY 2,I Am the One Who Knocks,"On day 1 of the Rats job, cook 3 bags worth of meth without letting any law enforcer enter the house. ",False,null
PAYDAY 2,Full Measure,"On day 1 of the Rats job, cook and secure 7 bags worth of meth without blowing up the lab on the OVERKILL difficulty or above. ",False,null
PAYDAY 2,Afraid of the Dark,"On day 3 of the Framing Frame job, while doing plan B, don't let law enforcers pull the power. ",False,null
PAYDAY 2,Witch Doctor,"While wearing the ""Witch"" mask from the Halloween event, revive 50 crew members. ",False,null
PAYDAY 2,It's Alive! IT'S ALIVE!,"While wearing the ""Frank"" mask from the Halloween event, get electrocuted by a Taser 25 times. ",False,null
PAYDAY 2,Pump-Action,"While wearing the ""Pumpkin"" mask from the Halloween event, kill 666 enemies using only shotguns. ",False,null
PAYDAY 2,No One Can Hear You Scream,"While wearing the ""Venomorph"" mask from the Halloween event, silently kill 50 enemies using only melee. ",False,null
PAYDAY 2,The Pumpkin King Made Me Do It!,Kill 666 enemies using only the Interceptor 45 pistol. ,False,null
PAYDAY 2,Christmas Came Early,Equip the Interceptor 45 pistol. Celebrating Halloween. ,False,null
PAYDAY 2,From Russia With Love,"While wearing the ""Mark"" mask, complete 25 of Vlad's jobs on the OVERKILL difficulty or above. ",False,null
PAYDAY 2,Cheerful Child,"In the Safe House Nightmare job find the correct baby mask on the Normal difficulty. Unlocks the ""Happy Baby"" mask.",False,null
PAYDAY 2,Gilliam's Sweet Little Baby,"In the Safe House Nightmare job find the correct baby mask on the Hard difficulty. Unlocks the ""Brazil Baby"" mask.",False,null
PAYDAY 2,Temper Tantrum,"In the Safe House Nightmare job find the correct baby mask on the Very Hard difficulty. Unlocks the ""Angry Baby"" mask.",False,null
PAYDAY 2,Water Works,"In the Safe House Nightmare job find the correct baby mask on the OVERKILL difficulty. Unlocks the ""Cry Baby"" mask.",False,null
PAYDAY 2,We're Gonna Need a Bigger Boat,"On the Transport: Train Heist, steal and secure 20 bags worth of ammo. ",False,null
PAYDAY 2,But Wait - There's More!,"On any Armored Transport heist, find the plans for the Train Heist. ",False,null
PAYDAY 2,If You Liked It You Should Have Put a Ring on It,"Complete any Armored Transport heist, Having Secured at Least 9 Bags of Gold. ",False,null
PAYDAY 2,"I Do What I Do Best, I Take Scores","While wearing the ""Hockey Heat"" mask, complete any Armored Transport heist 15 times on the OVERKILL difficulty or above. ",False,null
PAYDAY 2,License to Kill,Kill 378 enemies using the Gruber Kurz handgun. ,False,null
PAYDAY 2,Let Them Watch,Complete the Transport: Train Heist without any of your crew members killing any enemy snipers. ,False,null
PAYDAY 2,I'm Not a Crook!,"While wearing the ""37th"" mask, kill 69 snipers using the Commando 553 rifle. ",False,null
PAYDAY 2,I Did Not Have Sexual Relations With That Bulldozer,"While wearing the ""42nd"" mask, trade 7 civilians. ",False,null
PAYDAY 2,"Fool Me Once, Shame on -Shame on You. Fool Me - You Can't Get Fooled Again","While wearing the ""43rd"" mask, kill 95 Shields using the Swedish K submachine gun. ",False,null
PAYDAY 2,Affordable Healthcare,"While wearing the ""44th"" mask, place 61 doctor bags. ",False,null
PAYDAY 2,Heat Around the Corner,"Equip the ""Hockey Heat"" mask. ",False,null
PAYDAY 2,Wanted,"While wearing the ""Dolph"" mask, kill 100 enemies using only the AK5 rifle. ",False,null
PAYDAY 2,3000 Miles to the Safe House,"While wearing the ""Jean-Claude"" mask, kill 100 enemies using only the Kobus 90 submachine gun. ",False,null
PAYDAY 2,Commando,"While wearing the ""Arnold"" mask, kill 100 enemies using only the UAR rifle. ",False,null
PAYDAY 2,Public Enemies,"While wearing the ""Chuck"" mask, kill 100 enemies using only the Crosskill pistol. ",False,null
PAYDAY 2,Inception,Kill 100 enemies using only the Eagle Heavy rifle. ,False,null
PAYDAY 2,Hard Corps,Kill 100 enemies using only the SpecOps submachine gun. ,False,null
PAYDAY 2,Above the Law,Kill 100 enemies using only the Signature .40 pistol. ,False,null
PAYDAY 2,Guns Are Like Shoes,Fill up 72 weapon slots. ,False,null
PAYDAY 2,Fire in the Hole!,Throw 100 grenades. ,False,null
PAYDAY 2,Share the Love,Buy the grenade case asset 100 times. ,False,null
